"county","order","family","genus","scientificName","observations","lastcollected"
"Middlesex","Fabales","Fabaceae","Amphicarpaea","Amphicarpaea bracteata",2,1993
"Middlesex","Fabales","Fabaceae","Amphicarpaea","Amphicarpaea monoica",2,1928
"Middlesex","Fabales","Fabaceae","Crotalaria","Crotalaria sagittalis",2,1981
"Middlesex","Fabales","Fabaceae","Desmodium","Desmodium nudiflorum",2,1983
"Middlesex","Fabales","Fabaceae","Lespedeza","Lespedeza capitata",2,1983
"Middlesex","Fabales","Fabaceae","Lespedeza","Lespedeza hirta",2,1984
"Middlesex","Fabales","Fabaceae","Lespedeza","Lespedeza intermedia",2,1983
"Middlesex","Fabales","Fabaceae","Lespedeza","Lespedeza virginica",2,1990
"Middlesex","Fabales","Fabaceae","Vicia","Vicia angustifolia",2,1936
"Middlesex","Fabales","Fabaceae","Wisteria","Wisteria sinensis",2,2003
"Middlesex","Fabales","Polygalaceae","Polygala","Polygala cruciata",2,1982
"Middlesex","Fabales","Polygalaceae","Polygala","Polygala nuttallii",2,1986
"Middlesex","Fabales","Polygalaceae","Polygala","Polygala polygama",2,1903
"Middlesex","Fagales","Betulaceae","Alnus","Alnus incana",2,1993
"Middlesex","Fagales","Betulaceae","Betula","Betula nigra",2,1991
"Middlesex","Fagales","Betulaceae","Corylus","Corylus americana",2,1990
"Middlesex","Fagales","Betulaceae","Ostrya","Ostrya virginiana",2,1874
"Middlesex","Fagales","Fagaceae","Quercus","Quercus alba",2,1990
"Middlesex","Fagales","Fagaceae","Quercus","Quercus prinoides",2,1914
"Middlesex","Fagales","Juglandaceae","Carya","Carya cordiformis",2,1992
"Middlesex","Gentianales","Apocynaceae","Asclepias","Asclepias quadrifolia",2,1995
"Middlesex","Gentianales","Apocynaceae","Asclepias","Asclepias syriaca",2,2010
"Middlesex","Gentianales","Apocynaceae","Cynanchum","Cynanchum nigrum",2,1999
"Middlesex","Gentianales","Apocynaceae","Vincetoxicum","Vincetoxicum nigrum",2,1998
"Middlesex","Gentianales","Gentianaceae","Gentiana","Gentiana andrewsii",2,1932
"Middlesex","Gentianales","Rubiaceae","Diodia","Diodia teres",2,1982
"Middlesex","Gentianales","Rubiaceae","Galium","Galium pilosum",2,1895
"Middlesex","Gentianales","Rubiaceae","Galium","Galium tinctorium",2,1929
"Middlesex","Geraniales","Geraniaceae","Geranium","Geranium robertianum",2,1983
"Middlesex","Isoetales","Isoetaceae","Isoetes","Isoetes engelmannii",2,2005
"Middlesex","Lamiales","Lamiaceae","Galeopsis","Galeopsis tetrahit",2,1983
"Middlesex","Lamiales","Lamiaceae","Hedeoma","Hedeoma hispida",2,1946
"Middlesex","Lamiales","Lamiaceae","Pycnanthemum","Pycnanthemum incanum",2,1916
"Middlesex","Lamiales","Lamiaceae","Stachys","Stachys aspera",2,1918
"Middlesex","Lamiales","Orobanchaceae","Aureolaria","Aureolaria virginica",2,1979
"Middlesex","Lamiales","Orobanchaceae","Epifagus","Epifagus virginiana",2,1946
"Middlesex","Lamiales","Orobanchaceae","Pedicularis","Pedicularis canadensis",2,1948
"Middlesex","Lamiales","Phrymaceae","Mimulus","Mimulus alatus",2,1984
"Middlesex","Lamiales","Plantaginaceae","Chelone","Chelone glabra",2,1990
"Middlesex","Lamiales","Plantaginaceae","Gratiola","Gratiola neglecta",2,1990
"Middlesex","Lamiales","Plantaginaceae","Linaria","Linaria vulgaris",2,1976
"Middlesex","Lamiales","Plantaginaceae","Penstemon","Penstemon digitalis",2,1990
"Middlesex","Lamiales","Scrophulariaceae","Scrophularia","Scrophularia lanceolata",2,1975
"Middlesex","Lamiales","Scrophulariaceae","Verbascum","Verbascum blattaria",2,2008
"Middlesex","Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus",2,2007
"Middlesex","Liliales","Liliaceae","Clintonia","Clintonia borealis",2,1899
"Middlesex","Liliales","Liliaceae","Lilium","Lilium philadelphicum",2,1940
"Middlesex","Liliales","Melanthiaceae","Trillium","Trillium cernuum",2,1976
"Middlesex","Liliales","Melanthiaceae","Trillium","Trillium erectum",2,1999
"Middlesex","Lycopodiales","Lycopodiaceae","Diphasiastrum","Diphasiastrum digitatum",2,1991
"Middlesex","Lycopodiales","Lycopodiaceae","Diphasiastrum","Diphasiastrum tristachyum",2,1992
"Middlesex","Lycopodiales","Lycopodiaceae","Lycopodiella","Lycopodiella appressa",2,1992
"Middlesex","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium annotinum",2,1913
"Middlesex","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium clavatum",2,1990
"Middlesex","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium obscurum",2,1990
"Middlesex","Malpighiales","Elatinaceae","Elatine","Elatine triandra",2,2005
"Middlesex","Malpighiales","Hypericaceae","Hypericum","Hypericum boreale",2,1985
"Middlesex","Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum",2,1874
"Middlesex","Malpighiales","Salicaceae","Populus","Populus alba",2,2007
"Middlesex","Malpighiales","Salicaceae","Populus","Populus deltoides",2,1990
"Middlesex","Malpighiales","Salicaceae","Salix","Salix discolor",2,1990
"Middlesex","Malpighiales","Salicaceae","Salix","Salix exigua",2,1990
"Middlesex","Malpighiales","Violaceae","Viola","Viola affinis",2,1990
"Middlesex","Malpighiales","Violaceae","Viola","Viola macloskeyi",2,1981
"Middlesex","Malpighiales","Violaceae","Viola","Viola pallens",2,1976
"Middlesex","Malpighiales","Violaceae","Viola","Viola papilionacea",2,1991
"Middlesex","Malpighiales","Violaceae","Viola","Viola pedata",2,1953
"Middlesex","Malvales","Cistaceae","Helianthemum","Helianthemum dumosum",2,1990
"Middlesex","Malvales","Malvaceae","Hibiscus","Hibiscus palustris",2,1945
"Middlesex","Myrtales","Lythraceae","Lythrum","Lythrum salicaria var. tomentosum",2,1983
"Middlesex","Myrtales","Onagraceae","Circaea","Circaea quadrisulcata",2,1976
"Middlesex","Myrtales","Onagraceae","Epilobium","Epilobium coloratum",2,1953
"Middlesex","Myrtales","Onagraceae","Epilobium","Epilobium densum",2,1939
"Middlesex","Pinales","Pinaceae","Pinus","Pinus rigida",2,1975
"Middlesex","Pinales","Pinaceae","Pinus","Pinus strobus",2,2008
"Middlesex","Pinales","Pinaceae","Pseudotsuga","Pseudotsuga menziesii",2,1984
"Middlesex","Pinales","Pinaceae","Tsuga","Tsuga canadensis",2,1993
"Middlesex","Poales","Cyperaceae","Bolboschoenus","Bolboschoenus novae-angliae",2,2007
"Middlesex","Poales","Cyperaceae","Carex","Carex abscondita",2,1976
"Middlesex","Poales","Cyperaceae","Carex","Carex aestivalis",2,1983
"Middlesex","Poales","Cyperaceae","Carex","Carex amphibola",2,1929
"Middlesex","Poales","Cyperaceae","Carex","Carex brunnescens",2,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex buxbaumii",2,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex comosa",2,1914
"Middlesex","Poales","Cyperaceae","Carex","Carex deweyana",2,1984
"Middlesex","Poales","Cyperaceae","Carex","Carex eburnea",2,1986
"Middlesex","Poales","Cyperaceae","Carex","Carex festucacea",2,1939
"Middlesex","Poales","Cyperaceae","Carex","Carex foenea",2,2003
"Middlesex","Poales","Cyperaceae","Carex","Carex hirtifolia",2,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex howei",2,1991
"Middlesex","Poales","Cyperaceae","Carex","Carex interior",2,1993
"Middlesex","Poales","Cyperaceae","Carex","Carex lanuginosa",2,1929
"Middlesex","Poales","Cyperaceae","Carex","Carex lasiocarpa",2,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex muehlenbergii",2,1993
"Middlesex","Poales","Cyperaceae","Carex","Carex retroflexa",2,1926
"Middlesex","Poales","Cyperaceae","Carex","Carex rostrata",2,1948
"Middlesex","Poales","Cyperaceae","Carex","Carex sprengelii",2,1961
"Middlesex","Poales","Cyperaceae","Carex","Carex torta",2,1984
"Middlesex","Poales","Cyperaceae","Carex","Carex vesicaria",2,1983
"Middlesex","Poales","Cyperaceae","Cyperus","Cyperus erythrorhizos",2,1979
"Middlesex","Poales","Cyperaceae","Cyperus","Cyperus filiculmis",2,1983
"Middlesex","Poales","Cyperaceae","Cyperus","Cyperus rivularis",2,1990
"Middlesex","Poales","Cyperaceae","Cyperus","Cyperus strigosus",2,1941
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis olivacea",2,1913
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis palustris",2,1953
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis robbinsii",2,1998
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis tenuis",2,1990
"Middlesex","Poales","Cyperaceae","Rhynchospora","Rhynchospora alba",2,1914
"Middlesex","Poales","Cyperaceae","Rhynchospora","Rhynchospora capitellata",2,1992
"Middlesex","Poales","Cyperaceae","Rhynchospora","Rhynchospora glomerata",2,1904
"Middlesex","Poales","Cyperaceae","Scirpus","Scirpus pedicellatus",2,1983
"Middlesex","Poales","Cyperaceae","Scleria","Scleria reticularis",2,1985
"Middlesex","Poales","Juncaceae","Juncus","Juncus bufonius",2,2006
"Middlesex","Poales","Juncaceae","Juncus","Juncus tenuis",2,1990
"Middlesex","Poales","Juncaceae","Luzula","Luzula campestris",2,1961
"Middlesex","Poales","Poaceae","Andropogon","Andropogon virginicus",2,1992
"Middlesex","Poales","Poaceae","Bromus","Bromus mollis",2,1991
"Middlesex","Poales","Poaceae","Bromus","Bromus tectorum",2,1917
"Middlesex","Poales","Poaceae","Calamagrostis","Calamagrostis cinnoides",2,1937
"Middlesex","Poales","Poaceae","Danthonia","Danthonia compressa",2,1985
"Middlesex","Poales","Poaceae","Danthonia","Danthonia spicata",2,1990
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium acuminatum",2,2007
"Middlesex","Poales","Poaceae","Echinochloa","Echinochloa pungens",2,1966
"Middlesex","Poales","Poaceae","Echinochloa","Echinochloa walteri",2,1990
"Middlesex","Poales","Poaceae","Elymus","Elymus villosus",2,1940
"Middlesex","Poales","Poaceae","Eragrostis","Eragrostis pilosa",2,1945
"Middlesex","Poales","Poaceae","Eragrostis","Eragrostis spectabilis",2,2007
"Middlesex","Poales","Poaceae","Glyceria","Glyceria grandis",2,1979
"Middlesex","Poales","Poaceae","Muhlenbergia","Muhlenbergia uniflora",2,1992
"Middlesex","Poales","Poaceae","Oryzopsis","Oryzopsis racemosa",2,1983
"Middlesex","Poales","Poaceae","Panicum","Panicum rigidulum",2,1997
"Middlesex","Poales","Poaceae","Paspalum","Paspalum laeve",2,1992
"Middlesex","Poales","Poaceae","Paspalum","Paspalum setaceum",2,1993
"Middlesex","Poales","Poaceae","Poa","Poa bulbosa",2,2006
"Middlesex","Poales","Poaceae","Poa","Poa trivialis",2,1957
"Middlesex","Poales","Poaceae","Schizachyrium","Schizachyrium scoparium",2,1992
"Middlesex","Poales","Poaceae","Setaria","Setaria geniculata",2,1905
"Middlesex","Poales","Poaceae","Sorghastrum","Sorghastrum nutans",2,1980
"Middlesex","Poales","Poaceae","Spartina","Spartina glabra",2,1930
"Middlesex","Poales","Poaceae","Spartina","Spartina michauxiana",2,1929
"Middlesex","Poales","Poaceae","Sphenopholis","Sphenopholis nitida",2,1957
"Middlesex","Poales","Poaceae","Sporobolus","Sporobolus uniflorus",2,1938
"Middlesex","Poales","Poaceae","Triplasis","Triplasis purpurea",2,1955
"Middlesex","Poales","Xyridaceae","Xyris","Xyris caroliniana",2,1979
"Middlesex","Poales","Xyridaceae","Xyris","Xyris flexuosa",2,1915
"Middlesex","Poales","Xyridaceae","Xyris","Xyris torta",2,1979
"Middlesex","Polypodiales","Aspleniaceae","Asplenium","Asplenium platyneuron",2,1983
"Middlesex","Polypodiales","Blechnaceae","Woodwardia","Woodwardia virginica",2,2007
"Middlesex","Polypodiales","Dryopteridaceae","Cystopteris","Cystopteris fragilis",2,1877
"Middlesex","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris carthusiana",2,1992
"Middlesex","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris intermedia",2,1991
"Middlesex","Polypodiales","Dryopteridaceae","Onoclea","Onoclea sensibilis",2,2007
"Middlesex","Polypodiales","Polypodiaceae","Polypodium","Polypodium appalachianum",2,1991
"Middlesex","Ranunculales","Lardizabalaceae","Akebia","Akebia quinata",2,2006
"Middlesex","Ranunculales","Papaveraceae","Adlumia","Adlumia fungosa",2,1986
"Middlesex","Ranunculales","Papaveraceae","Corydalis","Corydalis sempervirens",2,1975
"Middlesex","Ranunculales","Ranunculaceae","Actaea","Actaea pachypoda",2,1987
"Middlesex","Ranunculales","Ranunculaceae","Actaea","Actaea rubra",2,1983
"Middlesex","Ranunculales","Ranunculaceae","Clematis","Clematis occidentalis",2,2003
"Middlesex","Ranunculales","Ranunculaceae","Coptis","Coptis trifolia",2,1990
"Middlesex","Ranunculales","Ranunculaceae","Hydrastis","Hydrastis canadensis",2,1989
"Middlesex","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus acris",2,1941
"Middlesex","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus fascicularis",2,1983
"Middlesex","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus laxicaulis",2,1908
"Middlesex","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus recurvatus",2,1976
"Middlesex","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus sceleratus",2,2007
"Middlesex","Ranunculales","Ranunculaceae","Thalictrum","Thalictrum revolutum",2,1976
"Middlesex","Rosales","Cannabaceae","Humulus","Humulus lupulus",2,1976
"Middlesex","Rosales","Rhamnaceae","Ceanothus","Ceanothus americanus",2,1982
"Middlesex","Rosales","Rosaceae","Amelanchier","Amelanchier laevis",2,1984
"Middlesex","Rosales","Rosaceae","Amelanchier","Amelanchier stolonifera",2,1990
"Middlesex","Rosales","Rosaceae","Argentina","Argentina egedii",2,1953
"Middlesex","Rosales","Rosaceae","Aronia","Aronia floribunda",2,1916
"Middlesex","Rosales","Rosaceae","Aronia","Aronia melanocarpa",2,1916
"Middlesex","Rosales","Rosaceae","Geum","Geum flavum",2,1916
"Middlesex","Rosales","Rosaceae","Geum","Geum rivale",2,1913
"Middlesex","Rosales","Rosaceae","Potentilla","Potentilla anserina",2,1936
"Middlesex","Rosales","Rosaceae","Prunus","Prunus maritima",2,1972
"Middlesex","Rosales","Rosaceae","Prunus","Prunus pensylvanica",2,1990
"Middlesex","Rosales","Rosaceae","Prunus","Prunus virginiana",2,1982
"Middlesex","Rosales","Rosaceae","Rosa","Rosa virginiana",2,1893
"Middlesex","Rosales","Rosaceae","Rubus","Rubus phoenicolasius",2,2007
"Middlesex","Rosales","Rosaceae","Rubus","Rubus subuniflorus",2,1936
"Middlesex","Salviniales","Marsileaceae","Marsilea","Marsilea quadrifolia",2,1908
"Middlesex","Sapindales","Aceraceae","Acer","Acer pensylvanicum",2,1990
"Middlesex","Sapindales","Aceraceae","Acer","Acer saccharum",2,1991
"Middlesex","Saxifragales","Grossulariaceae","Ribes","Ribes rotundifolium",2,2003
"Middlesex","Saxifragales","Hamamelidaceae","Hamamelis","Hamamelis virginiana",2,2008
"Middlesex","Solanales","Convolvulaceae","Convolvulus","Convolvulus sepium",2,1976
"Middlesex","Solanales","Solanaceae","Datura","Datura tatula",2,1895
"Middlesex","Solanales","Solanaceae","Lycium","Lycium halimifolium",2,1903
"Middlesex","Solanales","Solanaceae","Solanum","Solanum nigrum",2,1978
"Middlesex","Vitales","Vitaceae","Parthenocissus","Parthenocissus quinquefolia",2,1983
"Middlesex","","Andreaeaceae","Andreaea","Andreaea rothii",1,1961
"Middlesex","","Anthocerotaceae","Anthoceros","Anthoceros laevis",1,1961
"Middlesex","","Aulacomniaceae","Aulacomnium","Aulacomnium heterostichum",1,1961
"Middlesex","","Bartramiaceae","Philonotis","Philonotis fontana",1,1961
"Middlesex","","Blasiaceae","Blasia","Blasia pusilla",1,1961
"Middlesex","","Dicranaceae","Dicranella","Dicranella heteromalla",1,1961
"Middlesex","","Ditrichaceae","Ditrichum","Ditrichum pallidum",1,1961
"Middlesex","","Hemerocallidaceae","Hemerocallis","Hemerocallis fulva",1,1976
"Middlesex","","Hostaceae","Hosta","Hosta ventricosa",1,1976
"Middlesex","","Mniaceae","Mnium","Mnium punctatum",1,1961
"Middlesex","","Mniaceae","Plagiomnium","Plagiomnium affine",1,1875
"Middlesex","","Mniaceae","Plagiomnium","Plagiomnium cuspidatum",1,1961
"Middlesex","","Mniaceae","Pohlia","Pohlia cruda",1,1961
"Middlesex","","Polytrichaceae","Atrichum","Atrichum angustatum",1,1961
"Middlesex","","Polytrichaceae","Polytrichum","Polytrichum juniperinum",1,1961
"Middlesex","","Polytrichaceae","Polytrichum","Polytrichum piliferum",1,1961
"Middlesex","","Ruscaceae","Maianthemum","Maianthemum stellata",1,1893
"Middlesex","","Ruscaceae","Polygonatum","Polygonatum biflorum",1,1908
"Middlesex","","Ruscaceae","Polygonatum","Polygonatum canaliculatum",1,1980
"Middlesex","","Ruscaceae","Polygonatum","Polygonatum commutatum",1,1895
"Middlesex","","Ruscaceae","Smilacina","Smilacina racemosa",1,1973
"Middlesex","","Ruscaceae","Uvularia","Uvularia sessifolia",1,1972
"Middlesex","Alismatales","Alismataceae","Alisma","Alisma plantago-aquatica",1,1913
"Middlesex","Alismatales","Alismataceae","Sagittaria","Sagittaria engelmanniana",1,1996
"Middlesex","Alismatales","Araceae","Pistia","Pistia stratiotes",1,1991
"Middlesex","Alismatales","Hydrocharitaceae","Egeria","Egeria densa",1,1998
"Middlesex","Alismatales","Lemnaceae","Wolffia","Wolffia brasiliensis",1,2006
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton americanus",1,1914
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton bupleuroides",1,1913
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton diversifolius",1,1994
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton heterophyllus",1,1913
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton illinoensis",1,1995
"Middlesex","Alismatales","Potamogetonaceae","Stuckenia","Stuckenia pectinata",1,2000
"Middlesex","Alismatales","Potamogetonaceae","Stuckenia","Stuckenia pectinatus",1,1999
"Middlesex","Apiales","Apiaceae","Cicuta","Cicuta bulbifera",1,1981
"Middlesex","Apiales","Apiaceae","Daucus","Daucus carota",1,1895
"Middlesex","Apiales","Apiaceae","Heracleum","Heracleum mantegazzianum",1,2005
"Middlesex","Apiales","Apiaceae","Lilaeopsis","Lilaeopsis lineata",1,1905
"Middlesex","Apiales","Apiaceae","Sanicula","Sanicula canadensis",1,1990
"Middlesex","Apiales","Apiaceae","Sanicula","Sanicula trifoliata",1,1915
"Middlesex","Apiales","Apiaceae","Sium","Sium cicutifolium",1,1916
"Middlesex","Apiales","Apiaceae","Zizia","Zizia aurea",1,1976
"Middlesex","Apiales","Apiaceae","Zizia","Zizia cordata",1,1937
"Middlesex","Apiales","Araliaceae","Hedera","Hedera helix",1,2009
"Middlesex","Apiales","Araliaceae","Panax","Panax trifolium",1,1976
"Middlesex","Aquifoliales","Aquifoliaceae","Ilex","Ilex laevigata",1,1911
"Middlesex","Aquifoliales","Aquifoliaceae","Nemopanthus","Nemopanthus mucronata",1,1910
"Middlesex","Aquifoliales","Aquifoliaceae","Nemopanthus","Nemopanthus mucronatus",1,1914
"Middlesex","Asparagales","Asparagaceae","Asparagus","Asparagus officinalis",1,1972
"Middlesex","Asparagales","Hypoxidaceae","Hypoxis","Hypoxis erecta",1,1894
"Middlesex","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bermudiana",1,1990
"Middlesex","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium montanum",1,1976
"Middlesex","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza maculata",1,1895
"Middlesex","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza trifida",1,1892
"Middlesex","Asparagales","Orchidaceae","Habenaria","Habenaria clavellata",1,1914
"Middlesex","Asparagales","Orchidaceae","Habenaria","Habenaria fimbriata",1,1939
"Middlesex","Asparagales","Orchidaceae","Liparis","Liparis loeselii",1,1896
"Middlesex","Asparagales","Orchidaceae","Microstylis","Microstylis unifolia",1,1909
"Middlesex","Asparagales","Orchidaceae","Orchis","Orchis spectabilis",1,1892
"Middlesex","Asparagales","Orchidaceae","Platanthera","Platanthera grandiflora",1,1893
"Middlesex","Asparagales","Orchidaceae","Platanthera","Platanthera hookeri",1,1896
"Middlesex","Asparagales","Orchidaceae","Platanthera","Platanthera hyperborea",1,1933
"Middlesex","Asparagales","Orchidaceae","Platanthera","Platanthera lacera",1,1909
"Middlesex","Asparagales","Orchidaceae","Platanthera","Platanthera orbiculata",1,1940
"Middlesex","Asparagales","Orchidaceae","Spiranthes","Spiranthes gracilis",1,1895
"Middlesex","Asparagales","Orchidaceae","Spiranthes","Spiranthes tuberosa",1,1904
"Middlesex","Asparagales","Orchidaceae","Spiranthes","Spiranthes vernalis",1,1916
"Middlesex","Asterales","Asteraceae","Ambrosia","Ambrosia trifida",1,1983
"Middlesex","Asterales","Asteraceae","Anthemis","Anthemis cotula",1,1907
"Middlesex","Asterales","Asteraceae","Artemisia","Artemisia biennis",1,1894
"Middlesex","Asterales","Asteraceae","Artemisia","Artemisia caudata",1,1955
"Middlesex","Asterales","Asteraceae","Aster","Aster acuminatus",1,1983
"Middlesex","Asterales","Asteraceae","Aster","Aster cordifolius",1,1992
"Middlesex","Asterales","Asteraceae","Aster","Aster dumosus",1,1905
"Middlesex","Asterales","Asteraceae","Aster","Aster herveyi",1,1981
"Middlesex","Asterales","Asteraceae","Aster","Aster infirmus",1,1918
"Middlesex","Asterales","Asteraceae","Aster","Aster lateriflorus",1,1946
"Middlesex","Asterales","Asteraceae","Aster","Aster paternus",1,1953
"Middlesex","Asterales","Asteraceae","Aster","Aster puniceus",1,1932
"Middlesex","Asterales","Asteraceae","Aster","Aster subulatus",1,1908
"Middlesex","Asterales","Asteraceae","Aster","Aster vimineus",1,1946
"Middlesex","Asterales","Asteraceae","Baccharis","Baccharis halimifolia",1,1998
"Middlesex","Asterales","Asteraceae","Balsamita","Balsamita major",1,1933
"Middlesex","Asterales","Asteraceae","Bidens","Bidens heterodoxa",1,1991
"Middlesex","Asterales","Asteraceae","Centaurea","Centaurea jacea",1,1984
"Middlesex","Asterales","Asteraceae","Centaurea","Centaurea nigra",1,1986
"Middlesex","Asterales","Asteraceae","Erigeron","Erigeron ramosus",1,1940
"Middlesex","Asterales","Asteraceae","Erigeron","Erigeron strigosus",1,1976
"Middlesex","Asterales","Asteraceae","Eupatorium","Eupatorium rotundifolium",1,1979
"Middlesex","Asterales","Asteraceae","Eupatorium","Eupatorium sessilifolium",1,2001
"Middlesex","Asterales","Asteraceae","Eupatorium","Eupatorium verbenifolium",1,1929
"Middlesex","Asterales","Asteraceae","Eutrochium","Eutrochium fistulosum",1,1981
"Middlesex","Asterales","Asteraceae","Eutrochium","Eutrochium maculatum",1,1976
"Middlesex","Asterales","Asteraceae","Gnaphalium","Gnaphalium obtusifolium",1,1979
"Middlesex","Asterales","Asteraceae","Gnaphalium","Gnaphalium uliginosum",1,1981
"Middlesex","Asterales","Asteraceae","Helianthus","Helianthus divaricatus",1,1983
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium aurantiacum",1,1976
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium caespitosum",1,1993
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium florentinum",1,1960
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium floribundum",1,1906
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium piloselloides",1,2007
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium praealtum",1,1960
"Middlesex","Asterales","Asteraceae","Hypochoeris","Hypochoeris radicata",1,1939
"Middlesex","Asterales","Asteraceae","Ionactis","Ionactis linariifolius",1,1982
"Middlesex","Asterales","Asteraceae","Iva","Iva oraria",1,1945
"Middlesex","Asterales","Asteraceae","Lactuca","Lactuca integrifolia",1,1874
"Middlesex","Asterales","Asteraceae","Leontodon","Leontodon autumnalis",1,1979
"Middlesex","Asterales","Asteraceae","Picris","Picris hieracioides",1,1980
"Middlesex","Asterales","Asteraceae","Prenanthes","Prenanthes trifoliolata",1,1874
"Middlesex","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium obtusifolium",1,1979
"Middlesex","Asterales","Asteraceae","Sericocarpus","Sericocarpus asteroides",1,1914
"Middlesex","Asterales","Asteraceae","Solidago","Solidago altissima",1,1904
"Middlesex","Asterales","Asteraceae","Solidago","Solidago elliottii",1,1914
"Middlesex","Asterales","Asteraceae","Solidago","Solidago flexicaulis",1,1980
"Middlesex","Asterales","Asteraceae","Solidago","Solidago squarrosa",1,1934
"Middlesex","Asterales","Asteraceae","Solidago","Solidago uniligulata",1,1914
"Middlesex","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",1,1977
"Middlesex","Asterales","Asteraceae","Taraxacum","Taraxacum erythrospermum",1,1917
"Middlesex","Asterales","Asteraceae","Tragopogon","Tragopogon major",1,1978
"Middlesex","Asterales","Asteraceae","Xanthium","Xanthium strumarium",1,1980
"Middlesex","Asterales","Menyanthaceae","Menyanthes","Menyanthes trifoliata",1,1893
"Middlesex","Boraginales","Boraginaceae","Buglossoides","Buglossoides arvense",1,1860
"Middlesex","Boraginales","Boraginaceae","Myosotis","Myosotis virginiana",1,1907
"Middlesex","Boraginales","Boraginaceae","Onosmodium","Onosmodium virginianum",1,1903
"Middlesex","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis lyrata",1,2014
"Middlesex","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana",1,1975
"Middlesex","Brassicales","Brassicaceae","Berteroa","Berteroa incana",1,1978
"Middlesex","Brassicales","Brassicaceae","Brassica","Brassica juncea",1,1936
"Middlesex","Brassicales","Brassicaceae","Brassica","Brassica nigra",1,1874
"Middlesex","Brassicales","Brassicaceae","Cakile","Cakile edentula",1,1950
"Middlesex","Brassicales","Brassicaceae","Capsella","Capsella bursa-pastoris",1,1981
"Middlesex","Brassicales","Brassicaceae","Cardamine","Cardamine bulbosa",1,1902
"Middlesex","Brassicales","Brassicaceae","Cardamine","Cardamine impatiens",1,1990
"Middlesex","Brassicales","Brassicaceae","Cardamine","Cardamine laciniata",1,1979
"Middlesex","Brassicales","Brassicaceae","Cardamine","Cardamine pratensis",1,1951
"Middlesex","Brassicales","Brassicaceae","Draba","Draba caroliniana",1,NA
"Middlesex","Brassicales","Brassicaceae","Lepidium","Lepidium densiflorum",1,1955
"Middlesex","Brassicales","Brassicaceae","Lepidium","Lepidium virginicum",1,2007
"Middlesex","Brassicales","Brassicaceae","Lunaria","Lunaria annua",1,1975
"Middlesex","Brassicales","Brassicaceae","Rorippa","Rorippa nasturtium-aquaticum",1,1973
"Middlesex","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium altissimum",1,1916
"Middlesex","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium officinale",1,1933
"Middlesex","Buxales","Buxaceae","Buxus","Buxus sempervirens",1,1874
"Middlesex","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus retroflexus",1,1874
"Middlesex","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium hybridum",1,1903
"Middlesex","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium macrocalycium",1,1977
"Middlesex","Caryophyllales","Amaranthaceae","Salicornia","Salicornia bigelovii",1,1945
"Middlesex","Caryophyllales","Cactaceae","Opuntia","Opuntia vulgaris",1,1934
